,Unnamed: 0,tweet_link,tweet,raw_label1,labeler_id1,raw_label2,labler_id2,raw_label3,labeler_id,secondary_label,additional_notes,label
77,77,https://twitter.com/edent/status/1224812811315863552,"The CCP in China also does this right?
 Going after those who dissent... in the guise of ""Fake news"" charges.
 So basically we're a CCP copycat courtesy of the Davao dictator.
 

 You never learned that not even the threat of tanks can silence lovers of freedom, URL",unknown/irrelevant,101,stigmatizing - high,12.0,unknown/irrelevant,102.0,Chinese government (Chinese communist party - CCP);Information or misinformation;Other,,not stigmatizing
78,78,https://twitter.com/edent/status/1235773455607439362,"China has banned eating wild animals after the coronavirus outbreak. Ending the trade will be hard
 URL 
 

 They don’t just eat wild animals. They eat dogs, cats, and any other four legged animal. They also torture that animal before skinning it alive and eating",stigmatizing - medium,101,unknown/irrelevant,6.0,stigmatizing - medium,102.0,Wet market and eating habits,,stigmatizing
79,79,https://twitter.com/edent/status/1253355014774538241,💭🤔#Pangolin is one of the natural vectors of #covid19 contamination.They’re contaminated due by bites of #bats. And pangolin is on too of menu in wet markets in #China... like #dogs ; #cats! #wetmarket #StopWetMarket #Stop #cruelty #Animals #WildLife,stigmatizing - medium,101,not stigmatizing,7.0,stigmatizing - medium,102.0,Information or misinformation;Wet market and eating habits,,stigmatizing
80,80,https://twitter.com/edent/status/1258860543840043014,"The COVID-19 virus did NOT originate in China. It originated at Ft. Detrick, Md at the US Military Biological Warfare Lab which the CDC shut down in August of 2019 as the result of a leak of a virus (COVID-19).",stigmatizing - low,101,not stigmatizing,7.0,not stigmatizing,102.0,Bio-weapon;Information or misinformation;International politics,,not stigmatizing
81,81,https://twitter.com/edent/status/1241071807970476033,BIO-WARFARE - Invisible but deadly bio weapons have been created and dispersed by Communist China. They miscalculated because this has United Americans and brought out the Best of America. Thanks this is the best of USA - UNITED WE RISE. #unbroken IN GOD WE TRUST URL,stigmatizing - low,101,not stigmatizing,14.0,stigmatizing - low,102.0,Bio-weapon;Chinese government (Chinese communist party - CCP);Wuhan virus lab,,stigmatizing
82,82,https://twitter.com/edent/status/1250393154383220736,being blamed by critics for slow response. But if China intentionally covered up bat coronavirus lab's catastrophic mistake-convincing #WHO (; us) that there was no evidence of person-to-person transmission-Then blame for the slow response lies at Beijing's door.,not stigmatizing,101,stigmatizing - medium,7.0,stigmatizing - medium,102.0,Chinese government (Chinese communist party - CCP);Wuhan virus lab,,stigmatizing
83,83,https://twitter.com/edent/status/1234130828826836997,"We have more important things to deal with, like finding a cure for the current #Covid19 plague. People around the world are suffering right now, as a result of a catastrophic mistake made by China (#Wuhan wild animals meat market).",stigmatizing - low,101,not stigmatizing,13.0,stigmatizing - low,102.0,Other;Wet market and eating habits,,stigmatizing
84,84,https://twitter.com/edent/status/1238653242004783104,Stop! The #coronavirus absolutely originated in a Chinese lab. A decade of exacting science proves it. China is attempting to shift blame and a escape paying billions in world wide restitution. In fact China is using Force Majeure to escape paying for LNG that was delivered. Evil,stigmatizing - medium,101,not stigmatizing,13.0,stigmatizing - medium,102.0,Other;Wuhan virus lab,,stigmatizing
85,85,https://twitter.com/edent/status/1222513617133637633,China should have done better. At least not letting people eat those wild bats or raw meat and spread these virus around the world in the human society...,stigmatizing - low,101,not stigmatizing,18.0,stigmatizing - low,102.0,Wet market and eating habits,,stigmatizing
86,86,https://twitter.com/edent/status/1250024151907254272,"China is famous for dog, rats, snakes, bat, donkey meat. 
 China is famous for exploitation of its own people and poor small neighbour countries",stigmatizing - medium,101,not stigmatizing,7.0,stigmatizing - medium,102.0,Chinese government (Chinese communist party - CCP),,stigmatizing
87,87,https://twitter.com/edent/status/1232247242846765056,They are 400 pounds buying slim jims and cheetos on uncle sams dime and steaks lol. People in a bread line literally are starving.. People were eating rats in venuezuala and dogs. In fact in communist china. Eating bats has lead to corona virus.  Gotta love that socialisim !!,stigmatizing - medium,101,not stigmatizing,18.0,stigmatizing - medium,102.0,Anti-stigmatizing (talking against hate speech and racism);International politics,,stigmatizing
88,88,https://twitter.com/edent/status/1278695285800103939,"China lied and Americans and Australians died-among countless Nations
 Reason enough to insist on rigorous investigation in the Wuhan Lab and those associated with it, including the CSIRO in Australia and Bill Gates
 It was leaked to coincide with the Oct Wuhan World Military Games URL",stigmatizing - medium,101,not stigmatizing,8.0,stigmatizing - medium,102.0,Bio-weapon;Wet market and eating habits;Wuhan virus lab,,stigmatizing
89,89,https://twitter.com/edent/status/1224420533615263744,"The only thing I’m seeing posted are the facts that the live meat trade for human consumption is not safe. I believe it’s true that people eat cats, dogs, bats and I currently live close to old China Town. There have been current events of dead dogs and cats found in alley ways",stigmatizing - low,101,not stigmatizing,4.0,stigmatizing - low,102.0,Information or misinformation;Wet market and eating habits,,stigmatizing
90,90,https://twitter.com/edent/status/1275672373468020738,Chinese dog don't bring Chinese army to their death. They are poor people who don't want to fight and because of Xi Jinpings Chinese virus are now being told to get killed. Don't do it. Surrender Xi Jinping to us. We would not sanction you.,stigmatizing - medium,101,not stigmatizing,8.0,stigmatizing - medium,102.0,Chinese government (Chinese communist party - CCP);International politics,,stigmatizing
91,91,https://twitter.com/edent/status/1233395749590716416,"#China are thieves. They steal saying it's for their ""sovereign nation"" then lie about it. Typical #Chinese. Can't trust, never trust.
 #Republicans #Democrats #Americans #America #UnitedStates (The Liar) 
 

 URL",unknown/irrelevant,101,stigmatizing - low,13.0,stigmatizing - low,102.0,Chinese government (Chinese communist party - CCP);International politics,,stigmatizing
92,92,https://twitter.com/edent/status/1220393442364338182,"The outbreaks of both the Wuhan coronavirus and SARS started in Chinese wet markets where meat is sold alongside live animals like dogs, baby wolf cubs, hares, ancient Chinese medicine remedy animals, civets. URL",stigmatizing - medium,101,not stigmatizing,8.0,stigmatizing - medium,102.0,Wet market and eating habits,,stigmatizing
93,93,https://twitter.com/edent/status/1283974819193794563,"Actually it is China lied Many died.
 

 URL
 

 Evil communists are to blame for anyone in the world affected by their deliberate CCP virus
 URL",stigmatizing - medium,101,not stigmatizing,8.0,stigmatizing - medium,102.0,Chinese government (Chinese communist party - CCP),,stigmatizing
94,94,https://twitter.com/edent/status/1273504438817296387,"In the US with the Coyote Fear Eyes Mask People! Lies, Brainwash Propoganda Control! I am rejected in every Store! I don’t care! Boycotted them all for Life! And evil deadly Virus Makers/ Satan Comm China/ Satans son Evil Bill Gates/ Bioweapin Genocide Lab Killers/ Fauci URL",unknown/irrelevant,101,stigmatizing - low,7.0,unknown/irrelevant,102.0,Bio-weapon;Chinese government (Chinese communist party - CCP);Information or misinformation;International politics;Wuhan virus lab,Anothony Fauci,not stigmatizing
95,95,https://twitter.com/edent/status/1233879737182887938,And all so someone could eat a bat or a snake...it’s like the horse she ‘and all for want of a nail’. Hope this makes China re evaluate their dodgy live animal food markets...,stigmatizing - low,101,not stigmatizing,13.0,stigmatizing - low,102.0,Wet market and eating habits,,stigmatizing
96,96,https://twitter.com/edent/status/1240954581200355330,"Dog-Meat-Shame on you #China govt, this are all stolen dogs. Fact: #China you have killed thousands of people on this earth and ruined the entire economy with the your zoonotic #AnimalCrueltyVirus #COVID19 
 

 #Schweiz 
 #Europe
 #USA 
 #Brazil",stigmatizing - medium,101,not stigmatizing,14.0,stigmatizing - medium,102.0,Chinese government (Chinese communist party - CCP),"hard to tell if this is animal cruelty ""advocacy"" related to covid19, or completely separate (unrelated)",stigmatizing
97,97,https://twitter.com/edent/status/1243580670347300865,"China Communist Party would like to thank all Democrats and Republicans that are blaming #Trump for the #coronavirus .
 They are inviting you to the beautiful markets of #Wuhan to see how effectively Communism works.
 Enjoy our Puppy salad or Bat Guana soup, Bon Appetite'.
 #China",not stigmatizing,101,stigmatizing - low,14.0,stigmatizing - low,102.0,Chinese government (Chinese communist party - CCP);Donald Trump;Wet market and eating habits,,stigmatizing
98,98,https://twitter.com/edent/status/1221501845388046337,"Oh thank God!
 At first glance I thought it was from Wuhan china ""filthy market"" where they sell dogs and rats and other wild animals like a normal meat.🤨",stigmatizing - medium,101,not stigmatizing,4.0,stigmatizing - medium,102.0,Information or misinformation;Wet market and eating habits,,stigmatizing
99,99,https://twitter.com/edent/status/1220601703738871809,"coronavirus latest news outbreak china Huanggang Wuhan spread symptoms uk
 CORONAVIRUS LIVE: Eating BAT SOUP and LIVE MICE blamed for illness affecting 20 million URL",stigmatizing - medium,101,not stigmatizing,8.0,stigmatizing - medium,102.0,News,,stigmatizing
100,100,https://twitter.com/edent/status/1232000894511853568,"People don't want trade with china as long the cruelty is going on.
 

 Dog, cat meat trade must be banned and animal welfare laws passed. URL",stigmatizing - low,101,not stigmatizing,13.0,stigmatizing - low,102.0,Wet market and eating habits,,stigmatizing
101,101,https://twitter.com/edent/status/1229691167987638272,"China never knew corona virus cud leak out from d Bioweapon lab in Wuhan. 
 

 China has a massive aircraft carrier, active army, ICBM, Nuclear ; now experimenting Biological weapon.
 

 We are still begging US for Tukano
 

 Power is the currency of International relations #defense",stigmatizing - low,101,not stigmatizing,13.0,stigmatizing - low,102.0,Bio-weapon;Chinese government (Chinese communist party - CCP);International politics;Wuhan virus lab,,stigmatizing
102,102,https://twitter.com/edent/status/1244276684355825665,"Cumred, Shame on u
 U don't hv bum me dum to ask ur sugar daddy COMMUNIST #China to destroy #WuhanVirus lab
 Bcoz u r also part of it
 U Communists r follower of Genocide Dictator #MaoZedong attacked world Economy by crashing it thru Virus
 SHAME
 #ChineseVirus19 #ChinaLiedPeopleDie",stigmatizing - medium,101,not stigmatizing,14.0,stigmatizing - medium,102.0,Chinese government (Chinese communist party - CCP),,stigmatizing
103,103,https://twitter.com/edent/status/1256825646107377665,"Thanks for providing evidence of #CCP's biological warfare. 
 

 The evil #CCP must pay for its deliberate cover-ups, buyouts of medical supplies, and even the release of #CoronaVirus from the P4 lab in Wuhan. 
 

 #CCP_is_terrorist 
 #CCPLiedPeopleDied 
 #MakeChinaPay URL",stigmatizing - medium,101,not stigmatizing,7.0,stigmatizing - medium,102.0,Chinese government (Chinese communist party - CCP),,stigmatizing
